repost_id,post_id,user_id,repost_time,like_num,comment_num,repost_num,repost_content
Nu_nJjBwkBuQnU0P,jw7KMzLq8qsvQuSd,cTrQGlhHykWz4Xaq,21783,0,0,0,偷国最喜欢偷别国文化再倒打一耙
TqtA5ZDnn30EdJ5T,jw7KMzLq8qsvQuSd,JvUXfi0-8AgEeSYC,19597,2,0,0,“国小而不处卑，力少而不畏强，无礼而侮大邻，贪愎而拙交者，可亡也。” 别说了 现在韩国已经是我最讨厌的国家了
eOvFjPkYEYdJtQwE,jw7KMzLq8qsvQuSd,ccvWp83XLMeuGcHy,18702,0,0,1,别说了 现在韩国已经是我最讨厌的国家了
NEzRxkv-X-LG_uSL,jw7KMzLq8qsvQuSd,KBXOP3i2aSskQ-Hd,16710,0,0,0,
3WnKY-qxClPGRLEb,jw7KMzLq8qsvQuSd,KBXOP3i2aSskQ-Hd,16709,0,0,0, 最讨厌的国家：美日韩印以，排名不分先后 现在韩国已经是我最讨厌的国家了
im702jNew4OneWiR,jw7KMzLq8qsvQuSd,WlaKRvBMz1TVwfdO,16159,0,0,0,好踏马贱啊！
Orod5fF7iZFJhD0F,jw7KMzLq8qsvQuSd,3kTMvfMYO9GAxasI,14697,0,0,0,棒子连丝绸之路都偷，这么一个会营销的国家到处营销，把大家都洗脑，大家觉得习以为常司空见惯之后，自然而然就偷走了
ut60ARaDXaq_Cxxb,jw7KMzLq8qsvQuSd,XuFgjg98rEbnAPAY,13743,0,0,0,
HsfK4utrAaKSx8Oh,jw7KMzLq8qsvQuSd,Kp82a7AQ6Hf60GYe,12438,0,0,0,编这些鬼话的乐趣到底是什么  韩国学者都直接偷东西，底下能说出什么b话
uQZLSiL8SPTpShZW,jw7KMzLq8qsvQuSd,ahH1v2wIS1Mfoqr4,12218,0,0,1, 韩国学者都直接偷东西，底下能说出什么b话
X8ArcFz49ehG__9R,jw7KMzLq8qsvQuSd,ir8Ma9SYl6LiHGKa,10321,0,0,0,
f-bBFKTmBgN-YdEL,jw7KMzLq8qsvQuSd,wcA50kcydRfgtLjW,7049,0,0,0,
CWbqbxYF5QwfzpYM,jw7KMzLq8qsvQuSd,DyNtGtxkXaje3xTU,6938,0,0,0,
fmOVVCMAoyXnRB6I,jw7KMzLq8qsvQuSd,5EBgxFeCxPAcAJxZ,6310,0,0,0,
ptTW5Co8j2qlF51G,jw7KMzLq8qsvQuSd,5EBgxFeCxPAcAJxZ,5740,0,0,0,
SNSJRW37sOUhzt6X,jw7KMzLq8qsvQuSd,_k8lyDcLJ2xuI0oq,5677,0,0,0,
3RieR_iexQs9ogJp,jw7KMzLq8qsvQuSd,Lx-i6-1U6khjlANK,4923,0,0,0,  现在韩国已经是我最讨厌的国家了
U5BnIGGRINDLX8i3,jw7KMzLq8qsvQuSd,89kpMx9K_IhZ3_Fp,4020,0,0,0,南朝鲜……真贱啊你
G0JsyHgxK6Afbi95,jw7KMzLq8qsvQuSd,tJLWv8OB9Oi1xQAS,3744,0,0,0,一条蛆天天说龙在模仿它！这需要在意吗？韩国这种恶臭国家，根本不需要理它！讨厌它都是浪费心情！
E6IuIL4ivUJO8uDg,jw7KMzLq8qsvQuSd,mBtO3ce8-SD-uZap,3556,0,0,0,
G4hoPUYvZlFNqPfg,jw7KMzLq8qsvQuSd,HkKzboJ6LpzLnwCh,3279,0,0,0, 能不能把韩国传统服侍漏奶装给他们发一下，为什么他们对自己的衣服没有清醒的认识。
WZAtMWpyDZPDLl2H,jw7KMzLq8qsvQuSd,9Yd84sAJTd7d21g7,3255,0,0,0,
WOhm4mb8VC0vD_eN,jw7KMzLq8qsvQuSd,TV8Q4VwA4W6Se8xi,3240,0,0,0, 最讨厌的国家：美日韩印以，排名不分先后 现在韩国已经是我最讨厌的国家了
QV_gMYp8yWcS84aj,jw7KMzLq8qsvQuSd,kF0e5abx7KjuXuiE,2897,0,0,0,倒反天罡
paFEld-aN2fc9NTU,jw7KMzLq8qsvQuSd,Z8Jqs7OogvCsRQ3N,2875,0,0,0,搞笑一个历史没有百年的国家，真好意思这样说真不要一点脸
KB5dyfNZ4e4X5k0K,jw7KMzLq8qsvQuSd,Hc18tvlmVUNckvnh,2716,0,0,1, 现在韩国已经是我最讨厌的国家了
2MaZYOkx0ugrANen,jw7KMzLq8qsvQuSd,GpKuQeS97XGRIzVd,2687,0,0,0,首先他们先得承认是朝鲜，中朝两地自古交流时间远比棒子长，韩=朝+中这才可能是它服饰发展历史
PvhXMSKvrIQUXCBj,jw7KMzLq8qsvQuSd,LL36E7ku6oItggac,2521,2,0,0,倒反天罡
MKqU1jio_a60jEdP,jw7KMzLq8qsvQuSd,Qhlog1UmbyLhuysT,2338,0,0,0,棒子真不要脸，祝暴毙算了
goG-Ud81pR3wRSqu,jw7KMzLq8qsvQuSd,PLV-EXVMLVzM7ND1,1892,0,0,0,#文化输出现象#帮你转这里来
I8vvMI9873M6coBK,jw7KMzLq8qsvQuSd,1i9rNwfVAAR2zv5l,1785,0,0,0,
HafajG7bX51xirC1,jw7KMzLq8qsvQuSd,kuoklT29nn3pOjcD,1706,0,0,0,恶心的棒子
3rYu8D_1WTyXBYKb,jw7KMzLq8qsvQuSd,kF0X8BAP_YB1UBV7,1550,0,0,0,放响💨呢
W7b2Jaq3nVtOp93H,jw7KMzLq8qsvQuSd,MHp7E3mdXAvUt2V-,1337,0,0,0,
U9qlg2LCFdAwyC0S,jw7KMzLq8qsvQuSd,-iZmHpQIWbrwSVNO,1326,0,0,0,
0jzW6rZI86YfMGya,jw7KMzLq8qsvQuSd,a1H4a5lJw7aMgluf,1302,0,0,0,
T_XPBrG657cBYDjd,jw7KMzLq8qsvQuSd,6FJgwskLEuf3Ltqk,1300,0,0,0,韩国彻底疯魔了
Lxe8FYniI0Ic-Q9V,jw7KMzLq8qsvQuSd,8KUBNOvkTrq6FVjr,1147,0,0,0, 停止剽窃
r-vSe1PW3IchTugL,jw7KMzLq8qsvQuSd,rMmHUZDSDDrrg3CN,944,0,0,0,
dqnbmGsP2q6a38fe,jw7KMzLq8qsvQuSd,iIMRvasNds_2Q4BY,706,0,0,0,偷国韩国棒子文化挪用指鹿为马惯了，什么奇葩理论都有偷人相信
ee9AAEsB4kSvmlC_,jw7KMzLq8qsvQuSd,kQom0sjgGFj-uf4u,450,0,0,0,恶心的棒畜
fn2T_quySvpbKDIW,jw7KMzLq8qsvQuSd,Nl9dKGuT64YKj8uv,433,0,0,0,
UIeOB9W98WV7gNwy,noS4ccoFBr6TuwMs,s76YfySFmD_LfbAN,52,61,22,18,丢尽了中国人脸
gyc3T0WhRDHrKQpF,noS4ccoFBr6TuwMs,oBE8qApgPuSY-5QO,18668,0,0,0,能被羊大人看上，是🇨🇳姆人的福气
yQffpKR65WMZ09RK,noS4ccoFBr6TuwMs,5Z73ZPnJ1Bwbz9P8,18120,1,0,0,
vJun3_GOuMG3Ek1k,noS4ccoFBr6TuwMs,-HA4z061v5FNzmrl,15749,0,0,0,
gOsa8iEMLcRKN1iu,noS4ccoFBr6TuwMs,Wtr6RUgPUYnp7_cj,5385,0,0,0,
ltIHu3GrA3pxl3q7,noS4ccoFBr6TuwMs,S6s57pslQtGZVil5,5330,0,0,0,
OWhy79mjwbBcTtTj,noS4ccoFBr6TuwMs,FMZ4LvnMHAKXQA4W,4157,0,0,0,easygirl
Y8cvJH_RMe4vkaB0,noS4ccoFBr6TuwMs,9iRjJZU0EKdm1f6R,3126,0,0,0,
W-R-2lPbwDRwalyD,noS4ccoFBr6TuwMs,NJ9CPnSPh1cM0-kV,3086,1,0,0,
B20-9qA0k5Ub4hUg,noS4ccoFBr6TuwMs,93btJlce69BzFqMd,2807,0,0,0,为什么不查封雇佣资助三非的机构和个人(包括家长雇主教师校长)的银行帐号和网银，查封三非的银行帐号和网银，三非根本待不下去   
C3RUI7SGEe-rAIZ9,noS4ccoFBr6TuwMs,KpSKVgXBn4s1QyiV,2795,0,0,0,
zboxxrE_56_Ah5Qd,noS4ccoFBr6TuwMs,qBncIgTtv2DJG4Rr,2767,0,0,0,
gW2QIxSugwq4u9K7,noS4ccoFBr6TuwMs,bWqb89MysVI54u-f,2737,0,0,0,
mC8VmRuJzcmThlew,noS4ccoFBr6TuwMs,evdjdXja9P1K9aTm,2703,0,0,0,
1c2BYhPPtc_Lt1yS,noS4ccoFBr6TuwMs,yPr8K3JUGftiuETf,2682,0,0,0,
5uLHbxBpKLfY7sFz,noS4ccoFBr6TuwMs,y0IJOfUx7n3bZROW,2650,0,0,0,问题是这个外国人也不帅啊，贴外国帅哥还能理解下，这种外国丑男有什么好贴的？我看到这种外国丑男就觉得恶心，被一群眼瞎女捧得自我感觉还特良好，觉得他自己特了不起那嘴脸，干嘛哄抬丑皮价。如果觉得这个外国人帅的需要提高下审美。
vAbThO746Rv-UJZu,noS4ccoFBr6TuwMs,sokkfvArEZniZRTK,2629,0,0,0, 看着好像是俄文? 国女连穷毛子都贴，没救了
cEaYLrsqS8he_WHQ,noS4ccoFBr6TuwMs,mbVaARhwrKionmh_,2431,0,0,0,小黑书和女拳们功不可没。女拳们都去非洲吧，那里又大又长的山药管够，生命尽头还能给秃鹰做食物。
WttODz7Z_yaE4nL9,noS4ccoFBr6TuwMs,iXbsyEfRVwbWrc-V,2424,0,0,0,
94Xino6s99vAB5cQ,noS4ccoFBr6TuwMs,JjIliD2Fxkatcn_X,2351,0,0,0,
p9jiblIrS-mxaK0e,noS4ccoFBr6TuwMs,dOZ-41qK_XU8LpfL,2305,0,0,0,
nj-jZfy8LWphpi64,noS4ccoFBr6TuwMs,AgpmuikVqruf42J1,2192,0,0,0,
1W9hL7c9IHFWgTo-,noS4ccoFBr6TuwMs,z-NRoZHp2a-7xkqc,2130,0,0,0, 都是你们将来100万接盘的对象
_DfyZxwrCrvFVFAv,noS4ccoFBr6TuwMs,WH6cdfE-npG-10Gt,2065,0,0,0,
y9rR4JVvHGTj6y-z,noS4ccoFBr6TuwMs,AAx2kPPh6W_1oY_h,2062,0,0,0,
e7LCblO3pSMTeZ68,noS4ccoFBr6TuwMs,8aOa9MuRV03BUzEf,1916,0,0,0,
edUN69WJPfRXrupV,noS4ccoFBr6TuwMs,wghPEfxB5d3UU8FL,1648,0,0,0,
UROyeEUvUMA73OdD,noS4ccoFBr6TuwMs,yOoOfIR5f6aj9N6-,1476,0,0,0,好客友善对老外长点心吧，不能有滤镜
7NsdkGB-vH_brsnz,noS4ccoFBr6TuwMs,UEGhYNcJ3kA3dWZ9,1468,0,0,0,
sH3cz0z8bzyKfb9X,noS4ccoFBr6TuwMs,IipviND6cpSIrHbQ,1363,0,0,0,
0fWIqlNtG2s6GPt8,noS4ccoFBr6TuwMs,DIBTRwpZzH-AGU15,1275,0,0,0,
Asq7PxjNmgxAcMls,noS4ccoFBr6TuwMs,DcKhb_fZbcZHiGnL,1265,0,0,0,
LCEWBZh6qnPFShak,noS4ccoFBr6TuwMs,HBXZ3MZ-B2InBOL0,1141,1,0,0, 丢尽了中国人脸
3UOhGrlJD9dOxbj7,noS4ccoFBr6TuwMs,UAvcfJlIBD3rtKgH,1127,0,0,0,
bOq4A1wWYKiKA3Rl,noS4ccoFBr6TuwMs,yegw0UUd-cjQiIXi,1108,0,0,0,
xqRocFE-R7ofkzwV,noS4ccoFBr6TuwMs,4Qkaq2Zttb_BZq5T,1049,0,0,0,  丢尽了中国人脸
XobMcb-8sba2n4v0,noS4ccoFBr6TuwMs,9FHnpRlduD3_LGrk,1028,0,0,0, 丢尽了中国人脸
kPlM83Nr04ktCZ5d,noS4ccoFBr6TuwMs,9FHnpRlduD3_LGrk,1000,0,0,0,
YaXG3t8RSRaLdw3c,noS4ccoFBr6TuwMs,MjxrqzfiuhK7xkiz,996,0,0,0,我们这里很早以前经常从港口接运来洋垃圾，什么都有，美刀，戒指，耳环，项链，更有阁楼，公子，龙虎豹等等，更重要的是…………
hqmpg_Ci6SGGE2Do,noS4ccoFBr6TuwMs,5QGpBOT89VOIC_tv,995,0,0,0,  都是女大学精囊袋
APvDXl5Yqh8uNAxy,noS4ccoFBr6TuwMs,ajzwv7GmTebCE-3C,931,0,0,0, 丢尽了中国人脸
pL7oHhLavmQ0BvrX,noS4ccoFBr6TuwMs,XXeh57zG0d6woZQ6,930,0,0,0,     
mpbCa9XrdTcbk65h,noS4ccoFBr6TuwMs,_ubmIj0HcqiZmXdw,921,0,0,0,
v6R-jGDDOePLXbn8,noS4ccoFBr6TuwMs,A6Rf4tpyR5cd5VSO,905,0,0,0,
QjMosWStSHmO9bvI,noS4ccoFBr6TuwMs,6E066O0VyicrlVTF,900,1,0,0,
3gJeeCNPWaut2wah,noS4ccoFBr6TuwMs,bKpJ1K32ZTbzF6V3,893,0,0,0,
GT7aJfmIzsvCDLJv,noS4ccoFBr6TuwMs,bKpJ1K32ZTbzF6V3,893,0,0,0, 丢尽了中国人脸
2wv710fBQPTNcYm3,noS4ccoFBr6TuwMs,AFXC1WstvC0KhPym,868,0,0,0, 丢尽了中国人脸
_Cm9SFsG4ZwELAzj,noS4ccoFBr6TuwMs,E9lrp9lCODOxUnea,831,0,0,0,洋吸血虫 和女吸血虫合流不是很正常吗？吸谁的血？吸中国汉族男性的血 不光吸你的血还要骂你下贱
z6hfkhLeSgJzU9jZ,noS4ccoFBr6TuwMs,blHL9Ax1_n5gqzE1,807,0,0,0, 丢尽了中国人脸
3xkQNoRGfusxdBPh,noS4ccoFBr6TuwMs,Z7X91awzLsrMwTZp,775,0,0,0,支持洋男过来玩eg，最好带走她们
1CgJe8qKUv4-F4O_,noS4ccoFBr6TuwMs,jWBS3v7Vuga82uf8,771,0,0,0,   丢尽了中国人脸
aj1pywS1E4bCfv8t,noS4ccoFBr6TuwMs,PjHJEiRmhbSPZ6wN,765,0,0,1,  丢尽了中国人脸
S09-hraExQVAUk3S,noS4ccoFBr6TuwMs,0EdMJXznY6FAF8lX,761,0,0,0,  都是女大学精囊袋
jS0NjMACFc0cDm9W,noS4ccoFBr6TuwMs,PKNrZazNlrXZZBuZ,755,0,0,0, 丢尽了中国人脸
SQkBBWsIkIml1_ce,noS4ccoFBr6TuwMs,uIvwMFnzvpEla1dF,726,0,0,0,
xiddLy0kdtfmhPFf,noS4ccoFBr6TuwMs,KSMLdWpG6jvk2f7x,718,0,0,0,  都是女大学精囊袋
_q0bN6165Q50Uvnr,noS4ccoFBr6TuwMs,4sc2Sv1AZBgGoWAs,717,0,0,0,  丢尽了中国人脸
raDKToZH01myPgB5,noS4ccoFBr6TuwMs,b3il6QAas1eNwR26,671,0,0,0,
V7OtX6-2dsqc_SRl,noS4ccoFBr6TuwMs,60UJZcu8lawvDRLU,662,0,0,0,
3uZICVN2_XVjIUAn,noS4ccoFBr6TuwMs,ALR6z-KcP8hso58r,658,0,0,0,
KNBPniZ2VyxsXviQ,noS4ccoFBr6TuwMs,959snfKaHjTkpn5L,653,0,0,0,repost
dgp-avx5igAk9_zH,noS4ccoFBr6TuwMs,RjTq10C6-g5VkcSY,649,0,0,0,
trreYaQdIXGSSz56,noS4ccoFBr6TuwMs,FtqzETcQY0-yUto4,605,0,0,0,
10C_4ZnzQn_QbF0N,noS4ccoFBr6TuwMs,1JeZ2Ut7j6OVDWei,587,0,0,0,丢人现眼的亚洲马桶 ez全球驰名，没什么好大惊小怪的
UfkBO3Ay8CRYPt43,noS4ccoFBr6TuwMs,aVxJZIrGv-FCH5DR,548,0,0,0,→_→ 丢尽了中国人脸
kAjhRFlZA9nBndra,noS4ccoFBr6TuwMs,VrulIXrOeDRD5V_M,460,1,0,0,
Hxyq0c3llvQlY1sw,noS4ccoFBr6TuwMs,gdIs412omnXGjb2e,387,0,0,0,
yDXgAG8sNXlSUX2Z,noS4ccoFBr6TuwMs,ZPAIFuMn9Unk8aXx,369,0,0,0,
SJAXPGQNSQbzmGCc,noS4ccoFBr6TuwMs,Wtr6RUgPUYnp7_cj,292,0,0,0,
8y3KTyN1Qu23tHkq,noS4ccoFBr6TuwMs,7ZCbCBk6CHZHG5lM,260,0,0,0,
D2NmPlLSW_OATqE-,noS4ccoFBr6TuwMs,UcwflZpTNJdtZ0vE,237,0,0,0,  丢尽了中国人脸
H4aV2i2koFx1muL7,noS4ccoFBr6TuwMs,vHqA-qAteJ1_Dcms,233,0,0,0,  都是女大学精囊袋
xc3nmFVzz6_Zxu3Y,noS4ccoFBr6TuwMs,COoUBOo9oqKZwh0-,200,0,1,2, 丢尽了中国人脸
oH4zU8gJdyugAuXz,noS4ccoFBr6TuwMs,VhGvjiUYe7Ys1Nac,183,0,0,0, 丢尽了中国人脸
QKN2s_ywIZytM_dw,noS4ccoFBr6TuwMs,rffKKYfbaFzmpQ_h,171,0,0,0, 丢尽了中国人脸
cgyV-Fsa9Z8QygfM,noS4ccoFBr6TuwMs,c8n01SALdmWhvEQY,131,0,0,0, 丢尽了中国人脸
BD4wtj4SqcTbpIEc,noS4ccoFBr6TuwMs,ofTbNgdGFn8_2MMV,131,0,0,0, 全自动马桶
H7xCbs-XQY4eXN4a,noS4ccoFBr6TuwMs,JfHKXO6qLV2zXyr2,104,0,0,0,
ONpqA7WgnTNTPKZw,noS4ccoFBr6TuwMs,G_KSuptd576lj8Bz,98,0,0,0,
BWVzboQw18gbDckm,noS4ccoFBr6TuwMs,bXb7Q6dFa9YCdVb1,87,0,0,0,
5oJeKPZGxdVNy2UD,noS4ccoFBr6TuwMs,-HA4z061v5FNzmrl,81,0,0,0,
Ift7oDHokDtBtMCY,noS4ccoFBr6TuwMs,DIXwOqs-UEu-s0lU,78,0,0,0,
-z7OqY-AJSmcAJDe,noS4ccoFBr6TuwMs,_nrWQDoqZqSxLtwf,77,0,0,0,
ZnUnfoOuQumUY6df,noS4ccoFBr6TuwMs,yAl20heqnd8moBTQ,74,0,0,0,  都是女大学精囊袋
ryrks7vjJoJTykLx,noS4ccoFBr6TuwMs,I4BgCVN_ujTM76aQ,67,0,0,0,
GG4cITspx5DH-XRj,noS4ccoFBr6TuwMs,5pobFaCsE4o9zj_b,61,0,0,0,挺好的！来中国收拾一些烂货，我们吃瓜庆祝！
woJhEH1LCC0cKzJz,noS4ccoFBr6TuwMs,93btJlce69BzFqMd,59,0,0,0,为什么不查封雇佣资助三非的机构和个人(包括家长雇主教师校长)的银行帐号和网银，查封三非的银行帐号和网银，三非根本待不下去   
p9vNaRXmCHVlrntR,noS4ccoFBr6TuwMs,woumKuN54HwkG9WI,52,0,0,0, 全自动马桶
UIeOB9W98WV7gNwy,noS4ccoFBr6TuwMs,s76YfySFmD_LfbAN,52,61,22,18,丢尽了中国人脸
8Lq7eeyAg0vwqj9V,noS4ccoFBr6TuwMs,7grhCwoWItU3vkyo,49,0,0,0,  都是女大学精囊袋
KVUVS6zA0vOXM_UV,noS4ccoFBr6TuwMs,Ik2wcT3VLYVBqKue,42,13,1,8, 都是女大学精囊袋
IV8RTJFdICVn5b8F,noS4ccoFBr6TuwMs,kczdQIijibAFAlp9,36,1,0,0,真tmd的恶心
OshP2wbT9jLYsRzG,noS4ccoFBr6TuwMs,LCGaJY9KUNjKh13v,31,0,0,0,
bCI-6H_RKTuAbfw1,noS4ccoFBr6TuwMs,yvNGn2kahahxlkOj,25,0,0,0,
mCiQmpHJAT4onObc,noS4ccoFBr6TuwMs,WUWEtA6hohtewnf8,18,0,0,0,
Y5iYB4T5sTvx-VsL,noS4ccoFBr6TuwMs,YYVTHBTu60wksVAN,2,0,0,0,
cvhKJlUdV2L-eh5c,lV6GX8fpQTmNWhvH,ZnGaTptAsK4iGhYz,620,0,0,38, 因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这个啊
k-AbzPYcBCXGmhQP,lV6GX8fpQTmNWhvH,GsuzV5JC9YISpWBM,7108,0,0,0,
TM1v2as8umC4QrAZ,lV6GX8fpQTmNWhvH,QdWJtV3afe1S-8Dy,5961,0,0,0,笑死了，棒子和二棒子真的很容易破防
Djrvl4qEu8mBsoOO,lV6GX8fpQTmNWhvH,fM9pPv4J5qAfAPhd,5851,0,0,0, 也不一定都是二棒子，可能也有些是棒子本棒
BYr5oCrbLWZkZkGX,lV6GX8fpQTmNWhvH,fM9pPv4J5qAfAPhd,5848,0,0,0, 小红书有人破防过了，虽然逻辑混乱也不知道在破防什么 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这个啊
sjPk6vq7lMiqBkDB,lV6GX8fpQTmNWhvH,Mira1lV50Y9i6GWX,4917,0,0,0,
e9mOztsmEzuP5pbF,lV6GX8fpQTmNWhvH,n6XzlomYXQ6aVG7t,3558,0,0,0,
yR5v-gKtKp-7yLMl,lV6GX8fpQTmNWhvH,5l77XUQd5gPy_A4t,3191,0,0,0,  哪怕不论是非观，认韩国人做爹的二棒子得有多土啊，殖人中都属于又土又废物的那种  因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这个啊
Wlkd-Zvw-Noooexc,lV6GX8fpQTmNWhvH,cuLdXG1vG0qfYlB3,2713,0,0,0,
q8-XaIl4Wx9ps5lo,lV6GX8fpQTmNWhvH,DJ2Lm7cFO_2_QQqx,2638,0,0,0,
B906u2Cpv4PAlJ5E,lV6GX8fpQTmNWhvH,5xF42I9KqY-dNq7h,1318,0,0,0, 哪怕不论是非观，认韩国人做爹的二棒子得有多土啊，殖人中都属于又土又废物的那种  因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这个啊
Wc8tnQHtkpmLJwqP,lV6GX8fpQTmNWhvH,CO_JKZauJr9JpFwY,1283,0,0,0,
2lUU5b2tP05M_QX9,lV6GX8fpQTmNWhvH,r1dLUQRk9nvm0Axc,1258,0,0,0, 还是那句话…人家都炒股了…就让着点吧  因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这个啊
6rmyPldvA2ZUICiu,lV6GX8fpQTmNWhvH,uM7VEPowJzFzPmJz,1204,0,0,0,你没记错。韩国吃播在抖音就他俩红，另外一个是韩国女校吃草料的博士 我改成在韩国，我最早看见他视频切片记得是在韩国从事特种设备行业的，也可能是我记错了 这个up主是留学生，硕士还是博士就不清楚了，别乱说
i7WbfX0WATCKeuEH,lV6GX8fpQTmNWhvH,uM7VEPowJzFzPmJz,1202,0,0,0,这个不是那个博士，博士是吃食堂草料的，嘎达白擦丝。 这个up主是留学生，硕士还是博士就不清楚了，别乱说
A9skI4lHONCJ0DKh,lV6GX8fpQTmNWhvH,eKetSaEwYKhrUpZ2,1163,0,0,0,吃草料哥们也去外食的呀   哪怕不论是非观，认韩国人做爹的二棒子得有多土啊，殖人中都属于又土又废物的那种  因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉
R5vsbUrZ0GgfJn9C,lV6GX8fpQTmNWhvH,67FSssOVYemKw03t,1144,0,0,0,
rEGfBG3EYY6E8bck,lV6GX8fpQTmNWhvH,RfxR1NirMkDX4Itz,1109,0,0,0,
eSHjrf8Zr2aXVjtG,lV6GX8fpQTmNWhvH,ZQ6xKT4A72IahJIZ,1075,0,0,0,   哪怕不论是非观，认韩国人做爹的二棒子得有多土啊，殖人中都属于又土又废物的那种  因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这个啊
72ioZJQNUz3wBgXA,lV6GX8fpQTmNWhvH,Ku2YJL5RvgegYPz9,1056,0,0,0,棒子那吃的就是不丰富啊，对这一点都没正确认知能力的炒股也会亏掉苦茶子 还是那句话…人家都炒股了…就让着点吧  因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这
CyJcuzyRGXOYK9ff,lV6GX8fpQTmNWhvH,uJjbWZiqQwPrTXX6,1048,0,0,0,
h4nplDTmNm8w3mW4,lV6GX8fpQTmNWhvH,Saxd84CmHHIcWnrF,1039,0,0,0,的确如此 确实是，外国实际如何它们其实不关心，需要的是一个可以发泄现实的幻想之地 破坏他们的精神家园了，可不得破防骂着老哥吗？
CKMe5I3LDrKfJtzi,lV6GX8fpQTmNWhvH,SsHBsQ_GZSuf5tw-,1038,2,1,0,湖南台主持人还给韩国人跪下磕头呢   哪怕不论是非观，认韩国人做爹的二棒子得有多土啊，殖人中都属于又土又废物的那种 因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防
LCWqENDGUPoisypO,lV6GX8fpQTmNWhvH,Ik9HsNdvSDbI1iGz,1037,0,0,1,  哪怕不论是非观，认韩国人做爹的二棒子得有多土啊，殖人中都属于又土又废物的那种 因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这个啊
75oT7CEc5CeDqI8A,lV6GX8fpQTmNWhvH,GeotXfQ24MUJa8H1,1035,0,0,0,  哪怕不论是非观，认韩国人做爹的二棒子得有多土啊，殖人中都属于又土又废物的那种  因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这个啊
-Avz1USpU66QycCa,lV6GX8fpQTmNWhvH,msPhLVHxBHdcR-7d,1024,0,0,0, 哪怕不论是非观，认韩国人做爹的二棒子得有多土啊，殖人中都属于又土又废物的那种  因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这个啊
u-mlNWAW74s7E42f,lV6GX8fpQTmNWhvH,8X_e63OdbPgtYGve,994,2,0,2,  哪怕不论是非观，认韩国人做爹的二棒子得有多土啊，殖人中都属于又土又废物的那种  因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这个啊
22qy9IcwVf2nNlai,lV6GX8fpQTmNWhvH,gRieSN0v6WXp2oLF,981,0,0,0, 哪怕不论是非观，认韩国人做爹的二棒子得有多土啊，殖人中都属于又土又废物的那种  因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这个啊
_GRhi1i7QcJd4SNu,lV6GX8fpQTmNWhvH,uhyYuQMcZ-_Ukgma,979,0,0,0, 哪怕不论是非观，认韩国人做爹的二棒子得有多土啊，殖人中都属于又土又废物的那种  因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这个啊
4zfsluM7KkaIoMLg,lV6GX8fpQTmNWhvH,4QR7ZDJ20Ko3pKvl,973,0,0,0, 哪怕不论是非观，认韩国人做爹的二棒子得有多土啊，殖人中都属于又土又废物的那种  因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这个啊
T29-j_DnHgCtzGaB,lV6GX8fpQTmNWhvH,J-zTZ-8FMdJEo1Dr,962,0,0,0,  哪怕不论是非观，认韩国人做爹的二棒子得有多土啊，殖人中都属于又土又废物的那种  因为那个只是韩国食堂，这是韩国社会 啊？这不比韩国食堂好多了，咋不破防韩国食堂的洗锅水和粉条饺子破防这个啊
bLf6SN5LkiAnn6wB,lV6GX8fpQTmNWhvH,q7iPrDdJk4GwZmzk,951,0,0,0,
